difficulty,question,answer
simple,"孔明第五次北伐前，哪位蜀汉重要将领先病逝了？","关兴。"
simple,"魏国因何事改元为青龙元年？","因旧岁有青龙自摩坡井内而出。"
simple,"司马懿出征前保举了哪四位夏侯渊的儿子随行？","夏侯霸、夏侯威、夏侯惠、夏侯和。"
simple,"魏主曹睿给司马懿的御敌方针是什么？","坚壁固守，勿与交锋，待蜀兵粮尽自走再击。"
simple,"郭淮建议司马懿在哪里下寨以防蜀军阻断陇道？","北原。"
simple,"孔明制作的用于运输粮草的奇特工具叫什么？","木牛流马。"
simple,"孔明制造的木牛流马有何特点？","不饮不食，可以昼夜转运不绝。"
simple,"谁率蜀军用木牛流马运粮时被魏军抢走几匹？","高翔。"
simple,"司马懿如何得知木牛流马的制造方法？","令巧匠拆解抢来的木牛流马，仿制。"
simple,"谁假扮魏军巡粮兵，夺取了魏军仿制的木牛流马？","王平。"
simple,"谁假扮神兵接应王平，吓退追击的魏军？","张嶷。"
simple,"司马懿被廖化、张翼击败后，是如何逃脱廖化追杀的？","弃金盔于东，反向西走，绕树躲过刀砍。"
simple,"魏主曹睿因何事决定亲征合淝？","因孙权分三路大军伐魏。"
simple,"满宠用什么计策在巢湖口击败了吴军水寨？","乘夜分兵从水陆两路火攻吴军水寨。"
simple,"陆逊欲解新城之围，采用了什么计策？","上表请孙权撤兵断魏军归路，自己攻其前，但表文被截获。"
simple,"陆逊最终是如何安全撤退吴军的？","先令诸葛瑾整顿船只佯动，自己率军向襄阳佯动，迷惑魏军后徐徐撤退。"
simple,"司马懿坚守不出，魏延做了什么来辱骂挑战？","将司马懿先前丢失的金盔戴在头上叫骂。"
simple,"孔明在哪处地形酷似葫芦的山谷设下了火攻之计？","上方谷，又叫葫芦谷。"
simple,"孔明用什么作为诱饵，引诱司马懿进入上方谷？","用木牛流马佯装运粮，并令魏延诈败诱敌。"
simple,"上方谷大火烧起时，是什么意外情况救了司马懿父子？","忽然狂风大作，骤雨倾盆，浇灭了大火。"
simple,"孔明在哪里屯兵与司马懿对峙，并送妇人衣物羞辱他？","五丈原。"
simple,"司马懿收到孔明送的巾帼衣物后，向使者打听了什么？","孔明的饮食和处理事务的多少。"
simple,"谁劝谏孔明不要事必躬亲，引用丙吉、陈平的例子？","主簿杨顒。"
simple,"费祎带来了什么消息让孔明大惊昏倒？","东吴三路伐魏失败，已无功而返。"
simple,"孔明祈禳北斗续命时，需要多少甲士在外守护？","四十九人。"
simple,"孔明禳星时，若七日内哪盏灯不灭，便可延寿一纪？","本命主灯。"
simple,"是谁无意中闯入帐中，扑灭了孔明的本命主灯？","魏延。"
simple,"孔明临终前将平生所学著作成书，共多少篇？","二十四篇。"
simple,"孔明将兵法锦囊等托付给了谁？","姜维和杨仪。"
simple,"孔明死后，谁被安排断后？","魏延。"
simple,"孔明死后，杨仪用了什么计策来惊退追击的司马懿？","用木雕的孔明像置于车上，推出阵前。"
simple,"蜀中流传什么谚语来形容司马懿被孔明死后吓退？","“死诸葛能走生仲达。”"
simple,"魏延为何烧断栈道，阻拦杨仪大军？","不满杨仪掌权，认为自己功高应替代孔明，且与杨仪有隙。"
simple,"谁最终斩杀了叛乱的魏延？","马岱。"
simple,"马岱是如何斩杀魏延的？","遵孔明遗计，在阵前魏延大叫“谁敢杀我”时，从脑后出其不意斩之。"
complex,"孔明在第101回中是如何利用司马懿的多疑性格成功撤退并伏击张郃的？","孔明先用减兵增灶计让司马懿不敢追，后又从容退兵，料定司马懿仍会派人追击。他利用张郃急功近利的性格，设下木门道伏击圈，以魏延、关兴轮番诈败诱敌深入，最终以乱石滚木和弓弩射杀张郃及其部队。"
complex,"木牛流马的出现对蜀魏双方的战局产生了怎样的影响？（根据102回内容）","对蜀军：解决了部分粮运难题，增强了持久作战能力，一度让司马懿担忧。对魏军：司马懿仿制成功后，也试图用于运粮，但被姜维将计就计夺走，反遭损失。它体现了孔明的才智，给魏军造成心理压力，但在根本上未能完全扭转蜀军的后勤劣势。"
complex,"上方谷之战，孔明布下了怎样的陷阱？为何功败垂成？","孔明利用上方谷葫芦口地形，诱司马懿主力入内，用干柴、地雷、火箭等易燃物布下火攻杀局，并堵塞谷口。功败垂成的原因是天降大雨，浇灭了大火，使司马懿父子得以趁机突围。"
complex,"司马懿面对孔明的“巾帼之辱”是如何应对的？这反映了他怎样的性格？","司马懿表面佯笑接受，私下询问使者孔明细节，判断孔明食少事烦不久矣。他压制众将怒火，并上表请战，实则借皇帝旨意坚定防守策略。这反映了他极深的城府、坚韧的耐力、不为一时意气所动的冷静和老谋深算。"
complex,"孔明禳星延寿失败的直接和根本原因是什么？","直接原因是魏延为报军情闯入帐中，脚步过急扑灭了主灯。根本原因如孔明所言“死生有命，不可得而禳也”，以及他长期夙兴夜寐、事必躬亲导致心力交瘁、旧病复发，身体已到极限，天命难违。"
complex,"孔明死后，蜀汉内部权力交接为何出现魏延叛乱？","根本在于魏延自恃功高，性格桀骜，与长史杨仪素有矛盾。孔明临终将权力托付给杨仪，引起魏延不满，认为杨仪只是文官，自己才应统领大军。加之孔明生前对魏延的疑虑，最终导致魏延起兵对抗杨仪。"
complex,"杨仪是如何遵照孔明锦囊妙计除掉魏延的？","杨仪在阵前故意激怒魏延，按锦囊所言让魏延在马上大喊三声“谁敢杀我”。早已埋伏在魏延身后的马岱（受孔明临终密计），趁魏延喊叫分神、毫无防备之际，出其不意将其斩于马下。"
complex,"司马懿是如何得知孔明确实已死，并最终决定追击的？","起初见将星陨落但仍疑虑孔明诈死。派夏侯霸哨探发现蜀营空虚，追击时又被木人吓退。后听乡民报告蜀兵退入谷中时举哀、军中挂白幡，且木人是假的，才确信孔明已死，遂放心追击。"
complex,"曹睿为何要大兴土木建造宫殿并拆取长安承露盘？这反映了什么问题？","曹睿晚年追求长生不老，听信方士马钧之言，认为仿效汉武帝建承露盘、饮甘露可延年益寿，故不惜民力大兴土木。这反映了他晚年奢靡、迷信、脱离实际、不恤民力的昏聩。"
complex,"夏侯霸为何投降蜀汉？他对姜维北伐提供了哪些重要信息？","司马懿诛杀曹爽后，忌惮夏侯家族势力，欲召夏侯玄入京。夏侯霸恐惧被株连，起兵反抗失败后投蜀。他告知姜维司马懿父子专权，并点出魏国新锐钟会、邓艾是蜀汉未来大患。"
complex,"姜维初次北伐取得洮水大捷，为何最终未能攻克狄道反而撤兵？","姜维虽在洮水大胜王经，但在围攻坚固的狄道城时受阻。同时，魏国援军陈泰、邓艾赶到，邓艾用计在狄道城外设伏兵虚张声势，并可能威胁蜀军后路，姜维判断形势不利，被迫撤军。"
complex,"诸葛恪北伐失败的原因有哪些？","一是攻坚不利，围攻新城久攻不下，中了张特缓兵之计；二是吴军水土不服，遭遇酷暑，病疫流行，士气低落；三是诸葛恪刚愎自用，不听劝谏，斩杀异己，导致军心涣散，将领叛逃；四是魏国应对得当，司马师决策坚守消耗，毋丘俭等及时拦截追击。"
complex.,"孙峻是如何利用诸葛恪兵败后的处境，联合滕胤发动政变将其诛杀的？","诸葛恪兵败后失势且滥杀官员，失去人心。孙峻利用自己宗室身份和对诸葛恪专权的不满，联合与恪有隙的滕胤，密奏孙亮取得支持。设计宫廷宴会，借口召见，席间发难，伏兵尽出，将诸葛恪及其心腹一并斩杀。"
complex,"司马师是如何得知曹芳、李丰、夏侯玄、张缉密谋除掉自己的？","司马师在宫门外遇到晚退朝的李丰、夏侯玄、张缉三人，见其神色有异、眼圈发红，心生疑窦。厉声盘问并搜查，从张缉身上搜出曹芳写的血诏汗衫，密谋因而败露。"
complex,"毋丘俭和文钦起兵反司马师的原因和结果如何？","原因是司马师擅行废立，废黜曹芳，引起忠于曹魏的毋丘俭不满。文钦是曹爽旧部，欲报仇。结果是司马师带病亲征，调度得当，利用抚恤家属、分兵合击、邓艾奇袭等计策，击败叛军。毋丘俭兵败被杀，文钦父子投吴。"
complex,"文鸯在乐嘉城外夜袭司马师大营的表现如何？为何最终失败？","文鸯勇猛异常，率少量兵力夜袭魏营，左冲右突，锐不可当，一度使司马师惊惧眼珠迸出。失败原因：其父文钦未能按时从南面策应，反而迷路；遭遇邓艾援军，兵力悬殊；部下溃散，最终单骑突围。"
complex,"司马懿临终对其二子有何嘱托？这反映了他怎样的心态？","嘱托二子要善理国政，特别强调“慎之！慎之！”。这反映了他深知自己家族权势过大，易遭人忌恨和猜疑（“人皆疑吾有异志，吾尝怀恐惧”），担心后代不能妥善处理权力，招致覆灭，故反复叮嘱要谨慎行事。"
complex,"姜维在铁笼山围困司马昭，为何最终失败？","郭淮用陈泰之计，派陈泰诈降羌王迷当，诱使羌将俄何烧戈劫营，反将其歼灭并俘虏迷当。郭淮说服迷当反戈一击，引羌兵杂合魏兵，假作援军，骗开蜀寨，里应外合，大破姜维，解了铁笼山之围。"
complex,"司马师死后，司马昭是如何迅速巩固权力的？","司马师临终将印绶权力交接给司马昭。司马昭听从钟会建议，不顾皇帝让他留守许昌的命令，迅速班师返回洛阳附近屯驻，展示武力威慑朝廷。随后接受皇帝的加封（大将军、录尚书事），正式掌控中外大权。"
complex,"姜维射杀郭淮的具体经过是怎样的？","铁笼山兵败撤退时，郭淮率兵追击。见姜维无箭，郭淮拈弓搭箭射维。姜维闪身接住来箭，反扣弓弦，待郭淮追近，瞄准其面门射去，郭淮应弦落马。姜维想上前补刀，但被魏军救走，最终郭淮因箭伤而死。"
complex,"曹芳被废的直接导火索是什么？司马师是如何操作废立过程的？","直接导火索是曹芳联合李丰、夏侯玄、张缉写血诏欲除司马兄弟，事泄后三人被杀。司马师随后入宫逼宫，指斥曹芳罪状，联合群臣上奏郭太后，借太后名义废黜曹芳为齐王，并迎立高贵乡公曹髦为新帝。"
complex,"邓艾在解狄道之围中扮演了什么角色？他展现了哪些军事才能？","邓艾作为援军统帅之一，准确判断姜维会围攻狄道而非扩大战果。他提出不在狄道城下硬拼，而是在项岭陈兵，并预先在狄道城外山谷设伏兵，虚张声势，扰乱蜀军。展现了他精准的战略判断、对地形的利用和心理战术的运用。"
complex,"魏主曹髦是如何被拥立为帝的？他初次面见大臣表现如何？","曹芳被废后，司马师本欲立彭城王曹据，但郭太后反对。经司马孚提议和太后认可，决定立文帝之孙高贵乡公曹髦。曹髦被接到洛阳后，面对百官迎接，坚持人臣之礼，步行入宫，表现谦逊谨慎。"
complex,"东吴孙权死后，权力格局发生了怎样的变化？最终由谁掌控了实权？","孙权死后，遗命太傅诸葛恪、大司马吕岱等辅佐幼主孙亮。诸葛恪一度权倾朝野，但北伐失败后失势。宗室孙峻联合滕胤发动政变杀死诸葛恪，掌控了东吴实权，被封为丞相、大将军。"
deep,"分析孔明在生命最后阶段（101-104回）的北伐战略与心理状态。他是否意识到自己时日无多？","孔明最后阶段的北伐，一方面仍坚持“鞠躬尽瘁”，如采用木牛流马解决后勤，设上方谷险计；另一方面也显露疲态和无奈，如对李严的失望，对东吴撤兵的叹息，尤其是观星知命和禳星续命的举动，明确显示他已意识到时日无多，试图逆天改命。战略上更求稳妥（如五丈原对峙），但也策划险招（上方谷），体现了尽人事、听天命的复杂心态。"
deep,"对比分析诸葛亮与司马懿在101-104回的智谋对决。司马懿最终获胜的关键是什么？","孔明智谋体现在减兵增灶、妆神割麦、木牛流马、上方谷设伏、死后木人退敌等妙计。司马懿则以“忍”和“稳”为主，坚守不战，耗费蜀军粮草，虽屡次中计（如上方谷险些丧命），但总能凭借谨慎和一点运气（大雨）保全主力。司马懿最终获胜的关键在于他更能“熬”，利用魏国国力优势和自身坚韧的防守策略，成功耗尽了孔明的生命和蜀军的锐气。"
deep,"评价魏延这一人物在孔明死后的行为（104-105回）。他的悲剧结局仅仅是因为“脑后反骨”吗？","魏延的悲剧固然有孔明“反骨”预言的铺垫，但更是其性格与当时政治环境共同作用的结果。他战功卓著但恃才傲物，与同僚关系紧张（尤其杨仪）。孔明死后权力真空，他对杨仪掌权不满，加之自身野心，导致他做出烧栈道、意图夺权的错误决策。他的结局是个人性格悲剧和权力斗争牺牲品的结合，并非简单的“天生反骨”就能完全解释。"
deep,"若上方谷天不降雨，司马懿父子被烧死，汉末历史走向可能会发生哪些重大改变？","若司马懿死于上方谷，曹魏将失去最重要的军事支柱和稳定器。曹爽等宗亲势力可能长期把持朝政，但其能力恐难应对内外挑战，魏国内部可能更早陷入混乱。蜀汉失去最大对手，姜维北伐可能获得更大进展，甚至有机会夺取关中。东吴压力减轻，或有更多北伐机会。三国鼎立的局面可能延长，甚至蜀汉复兴的可能性会大大增加，但最终统一进程将充满更多变数。"
deep,"司马家族（司马懿、司马师、司马昭）在106-110回中是如何一步步篡夺曹魏政权的？其手段有何特点？","司马家族通过几步关键行动逐步篡权：1. 高平陵之变（虽在之前，但影响持续）：司马懿诛杀曹爽集团，掌握军政大权。2. 司马师废黜曹芳：以皇帝密谋为由，废掉皇帝，另立曹髦，进一步巩固权力，清除异己（夏侯玄等）。3. 平定内部叛乱：司马师、司马昭先后平定毋丘俭、文钦叛乱，消灭忠于曹魏的军事力量。4. 权力世袭：司马懿死后，司马师继位；司马师死后，司马昭迅速回京接管权力，形成权力家族化。其手段特点：隐忍待机、出手果决、擅长军事、清除异己、利用政治借口（如废帝）、逐步蚕食，最终完成权力掌控。"
deep,"分析姜维在107-110回中的北伐策略。他是否真正继承了诸葛亮的遗志？其局限性何在？","姜维继承了孔明北伐的决心和“以攻为守”的思想，试图通过联合羌人、利用魏国内部矛盾（司马氏篡权、叛乱）来寻找机会。他取得过洮水大捷等战术胜利，展现了出色的军事才能。但局限性在于：蜀汉国力、人才储备远不如孔明时期；过于频繁的北伐加重了国力消耗；缺乏孔明那样高超的政治手腕和全局战略眼光；未能有效解决后勤问题；且对手司马昭、邓艾等亦非庸才。他继承了遗志的精神，但在策略执行和现实条件下难以复制孔明的成就。"
deep,"从101-110回看，蜀汉后期人才凋零的问题是否已经显现？体现在哪些方面？","人才凋零问题已明显显现。1.将领层面：关兴病逝（102），张郃死后蜀中再无能与其匹敌的猛将；魏延被杀，失去一员独当方面的大将；虽有姜维、夏侯霸，但老将凋零（如廖化、张翼戏份减少且常持保守意见）。2.内政层面：孔明死后，蒋琬、费祎相继执政（虽未详写，但提及费祎劝谏姜维），但之后似乎缺乏能稳定内政、有力支持北伐的核心人物。杨仪被废，进一步损失人才。3.后主刘禅：表现平庸，缺乏主见，易受影响。整体看，蜀汉后期高度依赖姜维一人支撑军事局面，缺乏像孔明时代那样文武兼备、梯队完整的顶尖人才群。"
deep,"评价邓艾这一人物在109-110回中展现的军事才能。他与姜维的对决预示着什么？","邓艾在解狄道之围中展现了精准的战略预判（料定姜维攻城而非扩大战果）、灵活的战术运用（不在城下硬拼，设伏虚张声势）和对地理的深刻理解。他与姜维的首次交锋就成功挫败了姜维的进攻，预示着姜维的北伐将面临一位极其强劲、智勇兼备的新对手。邓艾的出现，标志着曹魏后期军事人才的崛起，也为姜维未来的北伐之路蒙上了一层阴影。"
deep,"从曹芳被废、曹髦被立（109回）来看，曹魏政权的合法性基础发生了怎样的动摇？","曹魏政权的合法性基础严重动摇。皇帝不再是权力的实际掌握者，其废立完全由权臣（司马师）决定，皇权彻底旁落。司马氏以“伊霍之事”为名行废立，虽有太后名义，但实质是强权政治。这打破了基本的君臣伦理，使得曹魏政权的正统性受到质疑，为司马氏最终篡位铺平了道路，也为后来的内部叛乱（如毋丘俭）提供了口实。"
deep,"分析诸葛恪（108回）从执政到败亡的过程，反映了东吴后期政治生态的哪些问题？","诸葛恪的兴衰反映了东吴后期：1. 权臣政治风险：孙权死后，辅政大臣权力过大，容易形成专权局面。2. 内部矛盾尖锐：诸葛恪与孙峻、滕胤等宗室、旧臣存在权力斗争和个人恩怨。3. 军事冒险主义：诸葛恪急于建功立业（北伐），但准备不足，决策失误，导致惨败。4. 政治残酷性：一旦失势，诸葛恪即遭清算，政变手段残酷，缺乏缓冲和制衡机制。这些问题共同导致了诸葛恪的迅速败亡和东吴政局的不稳定。"
deep,"比较孔明（101-104）和姜维（107-110）处理粮草问题的方式和效果。","孔明处理粮草问题更具创造性，如发明木牛流马，试图从根本上改善运输效率，并亲自督促李严运粮，虽然后期仍受困于粮草，但其努力和创新可见。姜维似乎更多沿用旧制，利用木牛流马，但在战略层面，似乎没有提出更有效的后勤解决方案，粮草问题依然是制约其北伐的重要因素（如铁笼山断粮）。这反映了两人在综合国力运营和后勤保障上的差距。"
deep,"司马懿在上方谷险些丧命，为何事后并未对孔明产生更大的恐惧或仇恨，反而更能隐忍对峙？","司马懿性格核心是隐忍和务实。上方谷脱险后，他虽知孔明厉害，但更关注现实力量对比和战略目标。他认识到硬拼难以取胜，坚守消耗才是上策。死里逃生可能让他更敬畏孔明，但也可能让他更坚定自己的防守策略是有效的（毕竟最终没死）。他的目标是保全魏国（及自身家族利益），而非个人意气之争，因此更能压制情绪，继续执行最有利的战略。"
deep,"从孔明托孤（104回）的人事安排（蒋琬、费祎、姜维、杨仪、魏延等）来看，他是否预见到蜀汉后期的内部矛盾和困难？","孔明的人事安排体现了他的深思熟虑，但也隐含着无奈。他重用蒋琬、费祎处理内政，姜维主抓军事，显示了对文武分工的考虑。他对杨仪、魏延的性格缺陷及矛盾有清醒认识（留锦囊计），试图通过人事安排和密计来制衡，防止内乱。这表明他预见到了潜在的内部矛盾。但托孤本身也反映了后继乏人的困境，他无法找到一个能完全替代自己、镇住所有人的接班人，只能尽力安排以维持稳定。"
deep,"夏侯霸降蜀（107回）对蜀汉和曹魏各产生了什么长远影响？","对蜀汉：带来了一位熟悉魏国内情和地理的高级将领，为姜维北伐提供了重要参考和向导；象征性地打击了司马氏的威望，提升了蜀汉“正统”形象；但夏侯霸的实际作用可能更多在早期，后期影响有限。对曹魏：失去了一位宗室将领，加剧了内部对司马氏的不信任感；可能泄露了一些军情；但其实力损失相对有限，并未动摇司马氏的统治根基。"
deep,"分析司马师带病亲征平定毋丘俭叛乱（110回）的决心与影响。","司马师眼疾严重，仍坚持亲征，显示了他对维护司马家族权力的坚定决心和不容挑战的强硬态度。他深知若不能迅速平叛，可能引发连锁反应，危及统治。亲征成功，迅速扑灭了反对势力，极大震慑了朝野，巩固了司马昭接班的基础，但也加速了他自身身体的崩溃，最终病逝。此举稳定了局势，但也付出了生命代价。"
deep,"木牛流马（102回）作为一种技术创新，在《三国演义》的叙事中起到了怎样的作用？仅仅是解决后勤吗？","木牛流马不仅是解决后勤问题的工具，在叙事中更起到了神化诸葛亮、突出其智慧的作用。它的“不饮不食”、“宛如活者”的描述带有传奇色彩，增强了故事的吸引力。同时，它也成为蜀魏智斗的载体（如司马懿仿制、姜维夺回），推动了情节发展，并反衬了司马懿“智不及孔明”的一面。"
deep,"如何评价辛宪英（107回）劝弟辛敞“职守，人之大义也”的行为？这在当时的乱世有何意义？","辛宪英的劝谏体现了超越个人安危和阵营利益的儒家忠义观。她认为即使主人（曹爽）面临危难，作为属下也应尽职守，而非临阵脱逃。在司马氏篡权、伦理崩坏的乱世背景下，这种坚守职业道德和基本道义的行为显得尤为可贵，具有维护传统价值观、彰显人格风骨的意义，与那些投机钻营之辈形成鲜明对比。"
deep,"从101-110回的内容看，决定战争胜负的主要因素是什么？智谋、国力、人心向背还是偶然性？","这段时期战争胜负是多种因素综合作用的结果：1. 智谋：孔明与司马懿的对决、姜维与邓艾的较量都体现了智谋的重要性。2. 国力：魏国国力雄厚，能够支撑长期对峙和多次战争消耗，是司马懿能“熬”赢孔明、姜维屡次北伐难以成功的根本原因之一。3. 人心向背：司马氏篡权失人心，引发毋丘俭叛乱；蜀汉内部矛盾（魏延）也导致内耗。4. 偶然性：上方谷的大雨改变了战局，具有一定的偶然性。总体看，国力是基础，智谋影响战役进程，人心影响内部稳定，偶然性则可能改变关键节点。"
deep,"郭淮这个人物，在101-110回中扮演了怎样的角色？他的死对曹魏有何损失？","郭淮是曹魏在雍凉方面的重要将领，是司马懿的得力助手，也是姜维北伐的主要对手之一。他参与了对抗孔明后期北伐、解铁笼山之围等重要战役，表现出一定的谋略（如建议袭剑阁、用计破羌兵）和勇武。他的死使曹魏失去了一位经验丰富、熟悉西部战事的宿将，对雍凉防线的稳定造成了一定损失，也让姜维少了一个老对手。"
deep,"迷当大王领导的羌族势力，在姜维与曹魏的冲突中起到了什么作用？他们的立场和结局反映了什么？","羌族势力在冲突中扮演了被争取的“第三方”力量。姜维试图联合他们对抗魏国，利用其兵力。曹魏则通过外交（送礼安抚）和军事打击（郭淮破羌兵）来瓦解羌蜀联盟。羌王的立场摇摆不定，先助蜀，后被俘后又反戈助魏。这反映了少数民族政权在乱世中往往根据自身利益和实力对比来选择依附对象，缺乏坚定的政治立场，容易被大国利用或牺牲。"
deep,"从曹芳和曹髦两位皇帝的经历（109-110回）看，《三国演义》是如何描绘末代君主的无力与悲哀的？","《演义》通过曹芳被废和曹髦被立的经历，描绘了末代君主的傀儡处境和悲哀命运。曹芳有心反抗却能力不足，密谋败露后只能哀求、屈辱退位。曹髦虽表现谦逊，但登基伊始就处在司马氏的严密控制下，皇权名存实亡。他们都无法掌握自己的命运，成为权臣政治斗争的牺牲品，体现了皇权衰落下的君主无力感。"
deep,"分析第108回中孙峻诛杀诸葛恪的宴会场景，其情节设置有何戏剧性？","这场宴会充满了悬念和戏剧张力：诸葛恪行前的种种不祥预兆（怪人入府、梁断、恶犬衔衣、白虹贯日）烘托了紧张气氛；张约的提醒加剧了悬念；恪自带药酒试图自保；孙亮借故离席是动手的信号；孙峻脱袍拔刀的突然发难将剧情推向高潮；恪欲拔剑反抗却身首异处，张约奋力抵抗被杀，场面血腥惨烈。整个过程情节紧凑，预兆、试探、突袭、杀戮一气呵成，极具戏剧冲突效果。"
deep,"司马懿死后，司马师、司马昭兄弟在处理权力交接和巩固统治方面，与乃父相比有何异同？","相同点：都手段狠辣，对政敌毫不留情（司马师杀李丰等，司马昭未来也会如此）；都重视军权，牢牢掌握军队；都面临内部反对势力并成功平定（毋丘俭）。不同点：司马懿更擅长隐忍和伪装，等待最佳时机；司马师、司马昭则更为直接和急迫，尤其司马师废帝、司马昭不听诏令回洛阳等，显得更为强硬和不加掩饰。这可能与他们面临的形势不同（司马懿需从曹爽手中夺权，兄弟俩则需巩固已有权力）以及个人性格差异有关。"
deep,"“死诸葛能走生仲达”这个典故（104回）为何能流传如此之广？它蕴含了怎样的文化心理？","这个典故流传广泛，首先在于其戏剧性和传奇色彩，死人吓退活人本身就引人入胜。其次，它极大地神化了诸葛亮，满足了人们对智慧超凡、忠义楷模的崇拜心理，即使死后余威亦能震慑强敌。第三，它带有一定的民间幽默感和对权威（司马懿）的某种解构。文化心理上，它反映了中国传统文化中对智谋英雄的推崇，以及“人死留名”、精神力量可以超越生死的观念。"
deep,"纵观这十回，诸葛亮和姜维的北伐与司马懿、司马师、司马昭的防御/反击，哪一方在战略上更具主动性？为什么？","蜀汉（孔明、姜维）在战略上更具主动性。他们是北伐的发起者，目标是“恢复中原”，因此需要不断寻找机会进攻。曹魏（司马氏）则处于防御态势，主要目标是守住疆土，消耗蜀军。虽然魏军有时也会反击或主动出击（如平定公孙渊、毋丘俭），但其核心战略是应对蜀汉的进攻。蜀汉的主动性源于其“兴复汉室”的政治目标和相对弱小的国力（需要以攻为守），而曹魏的被动防御则基于其国力优势和维持现状的策略。"
